F1,F2,F3,F4,F5,ID,X,Y,Class
-84.760136,31.1895,3.1,5.9,49.691,6468,713432.377913,3452764.73428,1
-84.760147,31.18953,3.5,6.5,49.67,6469,713431.233082,3452768.06067,1
-84.760158,31.18956,3.9,6.9,49.621,6470,713430.125926,3452771.41001,1
-84.760168,31.18959,3.9,6.8,49.586,6471,713429.077305,3452774.69399,1
-84.760177,31.189616,3.8,6.7,49.588,6472,713428.218758,3452777.53817,1
-84.760186,31.189641,4.3,7.0,49.585,6473,713427.332516,3452780.33742,1
-84.760195,31.189667,4.9,7.5,49.58,6474,713426.407027,3452783.19133,1
-84.760202,31.189688,5.0,7.3,49.507,6475,713425.616446,3452785.5045,1
-84.76021,31.18971,3.3,5.8,49.486,6476,713424.882153,3452787.86317,1
-84.760217,31.189731,3.9,6.7,49.487,6477,713424.110186,3452790.1989,1
-84.760224,31.189752,4.1,6.0,49.473,6478,713423.423325,3452792.56963,1
-84.760232,31.189773,3.2,5.9,49.389,6479,713422.652032,3452794.8721,1
-84.760239,31.189794,2.8,6.1,49.39,6480,713421.853268,3452797.11855,1
-84.760248,31.189817,2.5,5.1,49.419,6481,713421.009195,3452799.71901,1
-84.760257,31.189843,2.5,5.1,49.515,6482,713420.074852,3452802.53947,1
-84.760266,31.189868,1.3,3.7,49.567,6483,713419.19837,3452805.32783,1
-84.760276,31.189894,1.5,3.9,49.679,6484,713418.186656,3452808.20218,1
-84.760285,31.189924,1.7,4.8,49.685,6485,713417.214739,3452811.46553,1
-84.760295,31.189954,2.2,5.0,49.741,6486,713416.194269,3452814.77226,1
-84.760306,31.189984,2.0,5.4,49.815,6487,713415.126369,3452818.06694,1
-84.760317,31.190014,2.1,6.0,49.845,6488,713413.991752,3452821.36027,1
-84.760327,31.190044,2.0,6.0,49.89,6489,713412.942466,3452824.67752,1
-84.760337,31.190074,1.9,5.5,49.92,6490,713411.902936,3452827.98386,1
-84.760348,31.190104,2.0,5.7,49.949,6491,713410.777403,3452831.29956,1
-84.760359,31.190134,1.7,4.4,50.001,6492,713409.690219,3452834.60494,1
-84.760369,31.190164,1.8,4.6,50.051,6493,713408.678611,3452837.94513,1
-84.76038,31.190194,1.6,4.3,50.043,6494,713407.582346,3452841.22815,1
-84.76039,31.190224,1.8,4.6,50.091,6495,713406.532839,3452844.55648,1
-84.760401,31.190254,1.4,4.9,50.119,6496,713405.427045,3452847.8393,1
-84.760411,31.190284,1.9,5.4,50.156,6497,713404.39705,3452851.14584,1
-84.760421,31.190314,2.0,6.6,50.228,6498,713403.348218,3452854.44091,1
-84.760432,31.190344,2.4,7.6,50.255,6499,713402.251732,3452857.73501,1
-84.760442,31.190374,3.0,9.5,50.31,6500,713401.23127,3452861.04175,0
-84.760452,31.190404,2.7,9.0,50.364,6501,713400.181766,3452864.37008,0
-84.760463,31.190434,2.9,8.0,50.421,6502,713399.123405,3452867.66495,1
-84.760474,31.190464,2.7,7.4,50.44,6503,713398.017391,3452870.95886,1
-84.760484,31.190494,2.1,5.0,50.488,6504,713396.930438,3452874.25316,1
-84.760495,31.190524,2.1,4.2,50.511,6505,713395.891142,3452877.54842,1
-84.760505,31.190554,1.8,3.8,50.561,6506,713394.860478,3452880.88823,1
-84.760515,31.190584,1.8,3.9,50.58,6507,713393.764221,3452884.17124,1
-84.760526,31.190614,1.8,4.2,50.6,6508,713392.696109,3452887.47701,1
-84.760536,31.190644,2.1,4.8,50.635,6509,713391.637303,3452890.79406,1
-84.760547,31.190674,2.5,5.0,50.674,6510,713390.569192,3452894.09984,1
-84.760558,31.190704,2.9,5.5,50.689,6511,713389.472937,3452897.38285,1
-84.760568,31.190734,3.2,7.7,50.741,6512,713388.433195,3452900.70029,1
-84.760579,31.190764,4.0,8.9,50.779,6513,713387.346024,3452904.00567,0
-84.760589,31.190794,4.8,9.5,50.831,6514,713386.258628,3452907.32215,0
-84.7606,31.190824,5.0,9.9,50.83,6515,713385.199826,3452910.6392,0
-84.76061,31.190854,5.9,9.6,50.897,6516,713384.111983,3452913.97784,0
-84.760621,31.190884,6.1,12.0,50.942,6517,713383.052508,3452917.32815,0
-84.76063,31.19091,6.4,12.8,50.954,6518,713382.127265,3452920.17098,0
-84.760639,31.190936,6.1,11.5,51.005,6519,713381.202246,3452923.00272,0
-84.760648,31.190962,6.1,11.5,50.977,6520,713380.334189,3452925.84671,0
-84.760657,31.190987,6.2,11.5,50.961,6521,713379.333822,3452928.63256,0
-84.760665,31.191009,6.4,10.9,50.986,6522,713378.599098,3452931.01341,0
-84.760672,31.19103,6.1,11.0,50.951,6523,713377.84621,3452933.34953,0
-84.760679,31.191051,5.3,9.6,50.925,6524,713377.092649,3452935.7189,0
-84.760687,31.191073,5.2,9.6,50.903,6525,713376.358151,3452938.08867,0
-84.760694,31.191094,5.9,8.8,50.864,6526,713375.624101,3452940.43626,0
-84.760701,31.191115,5.6,9.4,50.858,6527,713374.842622,3452942.7718,0
-84.760708,31.191136,3.9,8.0,50.839,6528,713374.147146,3452945.09798,0
-84.760716,31.191156,2.4,7.4,50.807,6529,713373.36881,3452947.27831,1
-84.760725,31.191181,2.3,6.8,50.883,6530,713372.485287,3452949.94452,1
-84.760734,31.191206,3.9,9.3,50.913,6531,713371.560947,3452952.743,0
-84.760743,31.191231,4.0,6.9,50.981,6532,713370.608239,3452955.52982,1
-84.760752,31.191256,3.6,7.9,51.035,6533,713369.751064,3452958.30748,0
-84.760761,31.191284,3.4,6.6,51.115,6534,713368.773458,3452961.38216,1
-84.760771,31.191314,3.5,5.9,51.16,6535,713367.735074,3452964.63308,1
-84.760782,31.191344,2.8,5.9,51.241,6536,713366.638607,3452967.92719,1
-84.760793,31.191374,2.9,6.6,51.291,6537,713365.570959,3452971.21079,1
-84.760803,31.191403,3.3,6.8,51.38,6538,713364.541658,3452974.48407,1
-84.760813,31.191433,3.6,6.8,51.429,6539,713363.50193,3452977.80151,1
-84.760824,31.191463,4.4,7.7,51.496,6540,713362.395934,3452981.09542,0
-84.760834,31.191493,3.9,7.7,51.551,6541,713361.385024,3452984.40235,0
-84.760845,31.191523,4.8,7.6,51.598,6542,713360.278581,3452987.71844,0
-84.760855,31.191554,5.6,9.4,51.636,6543,713359.256794,3452991.0917,0
-84.760866,31.191584,5.4,8.0,51.64,6544,713358.121535,3452994.4183,0
-84.760876,31.191613,5.9,7.5,51.669,6545,713357.102443,3452997.65851,0
-84.760885,31.191639,6.9,8.4,51.621,6546,713356.158599,3453000.47878,0
-84.760894,31.191665,5.8,8.8,51.596,6547,713355.24245,3453003.34398,0
-84.760902,31.191687,6.5,8.2,51.527,6548,713354.496633,3453005.80225,0
-84.76091,31.191709,6.3,7.3,51.476,6549,713353.638915,3453008.13624,0
-84.760917,31.19173,5.6,6.4,51.446,6550,713352.923936,3453010.48422,0
-84.760925,31.191751,4.6,4.8,51.374,6551,713352.152894,3453012.7756,1
-84.760932,31.191772,4.8,6.5,51.411,6552,713351.410445,3453015.06757,1
-84.76094,31.191794,5.7,6.0,51.423,6553,713350.587485,3453017.56864,0
-84.76095,31.191819,6.2,7.6,51.511,6554,713349.606643,3453020.3327,0
-84.760958,31.191845,5.9,6.7,51.593,6555,713348.720436,3453023.13196,0
-84.760968,31.191873,5.9,6.7,51.646,6556,713347.704717,3453026.20588,0
-84.760979,31.191903,4.7,6.1,51.728,6557,713346.665446,3453029.50114,1
-84.760989,31.191932,4.3,6.5,51.758,6558,713345.607788,3453032.76276,1
-84.760999,31.191962,3.9,6.1,51.805,6559,713344.549681,3453036.04655,1
-84.761009,31.191992,3.7,5.9,51.894,6560,713343.529698,3453039.33112,1
-84.76102,31.192021,3.2,5.3,51.955,6561,713342.433469,3453042.61414,1
-84.76103,31.192052,3.1,6.6,52.058,6562,713341.403508,3453045.92069,1
-84.761041,31.192082,3.4,8.1,52.063,6563,713340.296627,3453049.25895,0
-84.761051,31.192112,3.6,7.4,52.085,6564,713339.256238,3453052.60965,0
-84.761062,31.192143,3.8,7.9,52.061,6565,713338.187032,3453055.97086,0
-84.761073,31.192173,3.4,7.6,52.059,6566,713337.070847,3453059.29784,0
-84.761083,31.192203,3.2,6.7,52.031,6567,713336.001867,3453062.64797,1
-84.761094,31.192234,2.7,6.8,52.0,6568,713334.923357,3453065.9979,1
-84.761105,31.192264,1.6,5.1,51.935,6569,713333.788336,3453069.31341,1
-84.761116,31.192294,1.6,4.7,51.851,6570,713332.73797,3453072.68609,1
-84.761126,31.192325,1.6,4.0,51.827,6571,713331.631319,3453076.01327,1
-84.761137,31.192355,1.7,4.2,51.803,6572,713330.60024,3453079.37525,1
-84.761147,31.192386,2.1,5.5,51.747,6573,713329.559407,3453082.74812,1
-84.761157,31.192416,2.3,6.1,51.743,6574,713328.490656,3453086.08716,1
-84.761168,31.192446,2.6,7.1,51.676,6575,713327.402844,3453089.42581,1
-84.761178,31.192477,2.8,7.4,51.694,6576,713326.342951,3453092.7983,1
-84.761189,31.192507,3.3,7.6,51.616,6577,713325.217017,3453096.13618,0
-84.7612,31.192538,2.9,7.9,51.586,6578,713324.119227,3453099.49681,0
-84.761211,31.192568,3.0,7.9,51.558,6579,713322.993069,3453102.84577,0
-84.761222,31.192599,2.3,5.7,51.489,6580,713321.933179,3453106.21826,1
-84.761233,31.192629,1.9,5.0,51.442,6581,713320.816329,3453109.57851,1
-84.761243,31.19266,2.0,4.8,51.39,6582,713319.747133,3453112.93972,1
-84.761254,31.19269,2.0,5.7,51.29,6583,713318.678163,3453116.28984,1
-84.761263,31.192717,2.1,4.8,51.262,6584,713317.742072,3453119.199,1
-84.761272,31.192743,2.1,5.9,51.197,6585,713316.845002,3453122.06459,1
-84.76128,31.192765,2.3,6.0,51.153,6586,713316.050648,3453124.56624,1
-84.761287,31.192786,2.4,6.8,51.134,6587,713315.25058,3453126.87922,1
-84.761294,31.192807,2.1,5.6,51.097,6588,713314.535839,3453129.21611,1
-84.761298,31.192829,2.6,5.9,51.055,6589,713314.172838,3453131.60449,1
-84.761294,31.19285,3.1,7.0,51.016,6590,713314.477438,3453133.9842,1
-84.761283,31.192869,2.5,5.4,50.992,6591,713315.484291,3453136.05649,1
-84.761265,31.192883,2.6,5.7,50.98,6592,713317.178152,3453137.63248,1
-84.761242,31.19289,2.6,6.2,50.935,6593,713319.306853,3453138.45197,1
-84.761218,31.19289,2.7,6.4,50.942,6594,713321.66072,3453138.51073,1
-84.761194,31.192883,3.0,7.3,50.933,6595,713323.934993,3453137.79147,1
-84.761173,31.192871,2.7,6.7,50.97,6596,713325.924364,3453136.54516,1
-84.761157,31.192855,2.8,6.0,51.047,6597,713327.477016,3453134.73543,1
-84.761145,31.192836,2.9,6.0,51.059,6598,713328.73893,3453132.6869,1
-84.761135,31.192815,2.1,6.0,51.099,6599,713329.709656,3453130.42174,1
-84.761127,31.192795,2.3,6.4,51.112,6600,713330.537422,3453128.15369,1
-84.76112,31.192774,2.3,6.0,51.165,6601,713331.232656,3453125.83858,1
-84.761113,31.192753,2.1,5.9,51.238,6602,713331.928788,3453123.47913,1
-84.761106,31.192731,2.3,5.2,51.262,6603,713332.690962,3453121.15429,1
-84.761098,31.19271,2.5,5.3,51.295,6604,713333.43385,3453118.84015,1
-84.761091,31.19269,2.0,4.1,51.274,6605,713334.157453,3453116.53672,1
-84.761084,31.192668,2.0,3.7,51.344,6606,713334.900566,3453114.21149,1
-84.761076,31.192647,2.1,3.9,51.373,6607,713335.672047,3453111.89793,1
-84.761069,31.192626,2.3,4.2,51.402,6608,713336.443978,3453109.5622,1
-84.761061,31.192605,2.3,5.2,51.441,6609,713337.187316,3453107.22588,1
-84.761054,31.192584,2.1,5.0,51.47,6610,713337.97786,3453104.91271,1
-84.761046,31.192561,2.2,4.9,51.512,6611,713338.771996,3453102.42215,1
-84.761037,31.192536,2.3,5.1,51.549,6612,713339.715829,3453099.60188,1
-84.761028,31.19251,2.6,5.7,51.551,6613,713340.611559,3453096.80281,1
-84.761019,31.192485,2.4,5.2,51.607,6614,713341.507066,3453094.01484,1
-84.76101,31.19246,2.0,4.5,51.588,6615,713342.422083,3453091.20507,1
-84.761001,31.192435,1.9,4.5,51.593,6616,713343.374101,3453088.45152,1
-84.760992,31.192409,1.8,4.8,51.637,6617,713344.279364,3453085.65265,1
-84.760983,31.192384,2.0,4.2,51.674,6618,713345.193709,3453082.87614,1
-84.760974,31.192358,1.6,4.2,51.696,6619,713346.119381,3453080.01114,1
-84.760963,31.192329,1.9,5.1,51.763,6620,713347.156628,3453076.81566,1
-84.760953,31.192299,2.1,5.9,51.834,6621,713348.214508,3453073.54295,1
-84.760942,31.192269,2.2,5.9,51.874,6622,713349.292124,3453070.23737,1
-84.760932,31.192239,2.9,6.9,51.906,6623,713350.360659,3453066.90942,1
-84.760921,31.192209,3.0,7.8,51.971,6624,713351.41899,3453063.61454,0
-84.760911,31.192179,3.3,8.4,52.021,6625,713352.468688,3453060.27512,0
-84.760901,31.192149,4.1,8.4,52.059,6626,713353.556062,3453056.95865,0
-84.76089,31.192119,4.4,8.1,52.083,6627,713354.652742,3453053.65345,0
-84.760879,31.192088,4.4,7.5,52.051,6628,713355.741015,3453050.29263,0
-84.760868,31.192058,5.0,9.3,52.033,6629,713356.829064,3453046.9429,0
-84.760858,31.192027,4.7,8.4,51.999,6630,713357.870132,3453043.55894,0
-84.760847,31.191997,4.9,8.1,51.971,6631,713358.958631,3453040.18703,0
-84.760837,31.191966,6.7,9.3,51.901,6632,713360.037376,3453036.82602,0
-84.760826,31.191936,5.6,7.6,51.851,6633,713361.097283,3453033.45353,0
-84.760817,31.191908,5.6,7.5,51.81,6634,713362.092149,3453030.46792,0
-84.760808,31.191884,5.4,6.9,51.706,6635,713362.995848,3453027.74666,0
-84.760801,31.191862,5.8,6.8,51.662,6636,713363.711054,3453025.3876,0
-84.760793,31.191841,5.6,6.6,51.549,6637,713364.521343,3453023.04155,0
-84.760785,31.19182,5.8,6.5,51.387,6638,713365.274223,3453020.70543,0
-84.760778,31.191798,5.8,6.9,51.343,6639,713366.018471,3453018.32478,0
-84.76077,31.191777,5.6,7.8,51.247,6640,713366.828312,3453016.0009,0
-84.760762,31.191756,3.8,6.6,51.206,6641,713367.618418,3453013.7099,1
-84.760755,31.191735,4.3,6.9,51.257,6642,713368.380606,3453011.38507,1
-84.760747,31.191714,5.4,7.5,51.3,6643,713369.181591,3453009.02774,0
-84.760738,31.19169,5.1,7.2,51.334,6644,713370.064885,3453006.37261,0
-84.760729,31.191664,5.0,7.3,51.436,6645,713370.979691,3453003.57394,0
-84.760721,31.191638,4.6,7.5,51.505,6646,713371.839782,3453000.65215,0
-84.760711,31.191608,3.8,6.8,51.596,6647,713372.879062,3452997.35689,1
-84.7607,31.191578,4.5,8.8,51.605,6648,713373.956467,3452994.0624,0
-84.76069,31.191548,4.2,7.9,51.585,6649,713374.977361,3452990.73349,0
-84.760679,31.191518,4.6,8.5,51.584,6650,713376.064522,3452987.4281,0
-84.760668,31.191487,4.2,8.4,51.562,6651,713377.171644,3452984.07875,0
-84.760658,31.191457,3.9,8.7,51.52,6652,713378.250623,3452980.70665,0
-84.760647,31.191426,4.0,8.3,51.459,6653,713379.367052,3452977.36859,0
-84.760636,31.191396,4.4,7.7,51.381,6654,713380.435603,3452974.04064,0
-84.760625,31.191366,4.3,6.8,51.324,6655,713381.533645,3452970.66893,1
-84.760615,31.191335,4.7,7.2,51.257,6656,713382.574952,3452967.27388,0
-84.760604,31.191305,4.6,6.2,51.19,6657,713383.691608,3452963.92473,1
-84.760594,31.191274,5.0,7.7,51.105,6658,713384.742222,3452960.54097,0
-84.760584,31.191247,4.8,7.1,50.98,6659,713385.707833,3452957.58804,0
-84.760576,31.191221,5.0,7.1,50.94,6660,713386.604258,3452954.75572,0
-84.760567,31.191196,6.0,7.8,50.886,6661,713387.51952,3452951.93488,0
-84.760557,31.19117,4.0,6.6,50.834,6662,713388.453845,3452949.11441,1
-84.760548,31.191145,2.7,5.7,50.789,6663,713389.357781,3452946.38207,1
-84.760539,31.19112,4.3,6.0,50.795,6664,713390.309822,3452943.62852,1
-84.76053,31.191094,5.3,6.7,50.824,6665,713391.236413,3452940.71917,0
-84.76052,31.191065,4.8,6.5,50.895,6666,713392.293643,3452937.47972,1
-84.760509,31.191035,5.4,7.9,50.929,6667,713393.399876,3452934.17473,0
-84.760498,31.191004,5.4,8.1,50.959,6668,713394.450046,3452930.81314,0
-84.760489,31.190974,6.5,11.1,50.947,6669,713395.442807,3452927.46147,0
-84.760477,31.190944,5.0,9.1,50.934,6670,713396.577634,3452924.15706,0
-84.760467,31.190913,4.4,9.2,50.911,6671,713397.608969,3452920.78399,0
-84.760457,31.190883,4.2,7.5,50.884,6672,713398.686387,3452917.4895,0
-84.760446,31.190853,4.5,7.6,50.868,6673,713399.792848,3452914.17342,0
-84.760436,31.190823,4.5,6.8,50.825,6674,713400.823286,3452910.8447,1
-84.760425,31.190793,4.1,6.7,50.806,6675,713401.920666,3452907.50625,1
-84.760415,31.190762,3.2,6.5,50.794,6676,713402.951105,3452904.17754,1
-84.760403,31.190732,2.7,5.8,50.746,6677,713404.105223,3452900.86242,1
-84.760393,31.190702,2.5,5.8,50.722,6678,713405.173338,3452897.55665,1
-84.760383,31.190672,2.1,4.6,50.699,6679,713406.223066,3452894.21723,1
-84.760372,31.190641,2.1,4.0,50.686,6680,713407.321122,3452890.84552,1
-84.760361,31.190611,1.8,3.7,50.646,6681,713408.426914,3452887.5627,1
-84.760351,31.190581,1.3,3.1,50.566,6682,713409.438969,3452884.20034,1
-84.76034,31.190551,1.6,3.4,50.561,6683,713410.565171,3452880.85138,1
-84.76033,31.19052,1.8,4.4,50.541,6684,713411.624657,3452877.50107,1
-84.760319,31.19049,1.7,4.4,50.49,6685,713412.683021,3452874.2062,1
-84.760309,31.19046,1.8,4.6,50.436,6686,713413.732303,3452870.88895,1
-84.760298,31.19043,2.3,5.2,50.415,6687,713414.810853,3452867.53903,1
-84.760287,31.1904,2.2,4.9,50.351,6688,713415.94614,3452864.21244,1
-84.760276,31.190369,2.0,4.9,50.338,6689,713417.081203,3452860.89694,1
-84.760266,31.190339,2.1,4.8,50.301,6690,713418.083507,3452857.54547,1
-84.760255,31.190309,1.8,4.3,50.248,6691,713419.218796,3452854.21888,1
-84.760245,31.190278,1.9,4.1,50.175,6692,713420.231305,3452850.83435,1
-84.760234,31.190248,1.8,3.9,50.136,6693,713421.347533,3452847.50737,1
-84.760223,31.190218,1.5,3.9,50.123,6694,713422.425638,3452844.17962,1
-84.760212,31.190187,1.5,4.0,50.111,6695,713423.542541,3452840.81938,1
-84.760202,31.190157,2.0,4.5,50.044,6696,713424.564134,3452837.45722,1
-84.760191,31.190127,2.0,4.8,50.038,6697,713425.699202,3452834.14171,1
-84.760181,31.190096,2.3,5.2,50.025,6698,713426.748941,3452830.8023,1
-84.76017,31.190066,2.0,5.7,50.013,6699,713427.884908,3452827.44245,1
-84.760159,31.190036,2.5,6.7,49.974,6700,713428.95371,3452824.10342,1
-84.760149,31.190005,2.3,6.4,49.918,6701,713429.966,3452820.72998,1
-84.760139,31.189975,2.4,6.2,49.844,6702,713431.015516,3452817.40165,1
-84.760128,31.189944,2.5,5.8,49.83,6703,713432.122669,3452814.05231,1
-84.760118,31.189914,1.9,5.1,49.767,6704,713433.153798,3452810.69033,1
-84.760108,31.189883,1.9,5.6,49.734,6705,713434.184928,3452807.32836,1
-84.760097,31.189853,2.0,4.0,49.671,6706,713435.253059,3452804.02259,1
-84.760088,31.189828,2.4,4.5,49.611,6707,713436.18808,3452801.16888,1
-84.760079,31.189802,2.6,4.9,49.53,6708,713437.151919,3452798.30465,1
-84.760069,31.189777,2.0,4.1,49.487,6709,713438.113513,3452795.55129,1
-84.76006,31.189752,1.9,5.0,49.407,6710,713439.044942,3452792.87496,1
-84.760051,31.189727,1.9,5.5,49.424,6711,713439.940044,3452790.10917,1
-84.760041,31.1897,2.9,5.9,49.426,6712,713440.992808,3452787.09146,1
-84.76003,31.18967,4.0,6.8,49.455,6713,713442.098618,3452783.80864,1
-84.76002,31.18964,3.3,7.0,49.54,6714,713443.119099,3452780.50191,1
-84.76001,31.18961,2.8,6.1,49.569,6715,713444.130049,3452777.19499,1
-84.76,31.18958,2.8,5.9,49.615,6716,713445.198859,3452773.85596,1
-84.75999,31.18955,2.5,6.2,49.653,6717,713446.219342,3452770.54923,1
-84.75998,31.18952,2.2,5.5,49.686,6718,713447.220538,3452767.2532,1
-84.759969,31.18949,1.9,5.1,49.722,6719,713448.269839,3452763.93596,1
-84.759958,31.18946,2.4,5.4,49.778,6720,713449.423084,3452760.66519,1
-84.759947,31.18943,1.8,4.8,49.83,6721,713450.490774,3452757.3816,1
-84.759937,31.1894,2.1,5.3,49.874,6722,713451.521015,3452754.06398,1
-84.759927,31.18937,2.3,5.4,49.88,6723,713452.579175,3452750.78019,1
-84.759916,31.189341,2.3,5.4,49.899,6724,713453.684767,3452747.50846,1
-84.759905,31.189311,2.3,5.3,49.923,6725,713454.781503,3452744.20327,1
-84.759894,31.18928,2.2,5.3,49.959,6726,713455.888219,3452740.87611,1
-84.759884,31.18925,2.1,5.3,49.939,6727,713456.947056,3452737.55906,1
-84.759873,31.18922,2.2,5.7,49.971,6728,713458.016323,3452734.19786,1
-84.759863,31.18919,2.1,5.2,49.927,6729,713459.065854,3452730.86954,1
-84.759852,31.189159,2.1,5.0,49.93,6730,713460.16394,3452727.49783,1
-84.759842,31.189128,2.1,4.9,49.906,6731,713461.204615,3452724.13605,1
-84.759831,31.189098,2.1,4.8,49.869,6732,713462.320417,3452720.83125,1
-84.759821,31.189068,1.7,4.1,49.841,6733,713463.408524,3452717.48153,1
-84.75981,31.189037,1.9,3.8,49.792,6734,713464.48755,3452714.10944,1
-84.759801,31.189012,1.8,3.2,49.756,6735,713465.393318,3452711.2884,1
-84.759792,31.188987,1.4,2.7,49.711,6736,713466.297962,3452708.5228,1
-84.759783,31.188962,1.8,3.2,49.726,6737,713467.193077,3452705.75701,1
-84.759774,31.188936,1.9,3.5,49.841,6738,713468.145827,3452702.9702,1
-84.759765,31.188909,1.9,3.5,49.824,6739,713469.084457,3452699.93909,1
-84.759753,31.188879,1.7,3.4,49.868,6740,713470.228408,3452696.65705,1
-84.759743,31.188849,1.7,3.6,49.875,6741,713471.30609,3452693.35148,1
-84.759732,31.188819,1.2,2.8,49.875,6742,713472.355404,3452690.03424,1
-84.759723,31.18879,1.3,2.6,49.875,6743,713473.344611,3452686.85997,1
-84.759714,31.188765,1.1,2.2,49.906,6744,713474.239729,3452684.09418,1
-84.759705,31.18874,1.2,2.7,49.93,6745,713475.115559,3452681.33909,1
-84.759697,31.188715,1.3,2.0,49.962,6746,713475.933755,3452678.60501,1
-84.75969,31.188695,0.8,2.0,49.914,6747,713476.665369,3452676.37938,1
-84.759682,31.188675,1.3,2.1,49.859,6748,713477.483213,3452674.13331,1
-84.759675,31.188654,1.3,2.5,49.859,6749,713478.187582,3452671.84058,1
-84.759667,31.188633,1.4,2.5,50.009,6750,713478.97863,3452669.50524,1
-84.75966,31.188612,0.9,2.0,49.977,6751,713479.712267,3452667.17983,1
-84.759652,31.188588,0.9,2.0,50.003,6752,713480.52687,3452664.62315,1
-84.759643,31.188563,0.6,1.6,50.018,6753,713481.431522,3452661.85755,1
-84.759634,31.188536,0.8,2.0,50.043,6754,713482.407609,3452658.86047,1
-84.759623,31.188506,1.3,2.5,50.023,6755,713483.46646,3452655.54343,1
-84.759613,31.188476,1.7,2.8,50.05,6756,713484.563661,3452652.21607,1
-84.759602,31.188445,1.5,3.0,50.03,6757,713485.652454,3452648.83309,1
-84.759591,31.188414,1.8,3.3,50.018,6758,713486.741024,3452645.46119,1
