F1,F2,F3,F4,F5,ID,X,Y
-84.760657,31.191962,7.400000,7.700000,51.500000,"7035",713377.16462000005,3453036.68484999985
-84.760666,31.191988,7.600000,9.300000,51.553000,"7036",713376.22009900003,3453039.53837999981
-84.760676,31.192013,6.700000,7.700000,51.581000,"7037",713375.29598800000,3453042.32577000000
-84.760685,31.192039,5.700000,7.900000,51.621000,"7038",713374.34238699998,3453045.15693000006
-84.760694,31.192064,8.400000,7.400000,51.678000,"7039",713373.40829599998,3453047.96631000005
-84.760702,31.192090,6.000000,7.100000,51.705000,"7040",713372.55886100000,3453050.83285999997
-84.760712,31.192116,5.600000,7.700000,51.699000,"7041",713371.62432199996,3453053.66440000013
-84.760721,31.192141,5.700000,8.000000,51.710000,"7042",713370.70906999998,3453056.48524999991
-84.760730,31.192167,4.800000,6.800000,51.701000,"7043",713369.76477699995,3453059.32769999979
-84.760739,31.192193,4.700000,8.200000,51.708000,"7044",713368.83932100004,3453062.18160999985
-84.760748,31.192219,4.700000,7.600000,51.661000,"7045",713367.93337700004,3453065.01373999985
-84.760758,31.192245,4.100000,7.600000,51.611000,"7046",713366.92236900004,3453067.85483000008
-84.760767,31.192271,4.000000,7.300000,51.601000,"7047",713366.01462999999,3453070.77565000020
-84.760778,31.192301,2.800000,7.500000,51.573000,"7048",713364.90841599996,3453074.08064999990
-84.760789,31.192331,2.800000,6.300000,51.501000,"7049",713363.81105999998,3453077.41911000013
-84.760799,31.192362,2.500000,5.500000,51.465000,"7050",713362.72256200004,3453080.79101999989
-84.760810,31.192392,2.300000,5.100000,51.412000,"7051",713361.64404499996,3453084.14093999984
-84.760820,31.192423,2.400000,4.600000,51.395000,"7052",713360.61250799999,3453087.52509000013
-84.760831,31.192453,2.700000,5.300000,51.327000,"7053",713359.50562399998,3453090.86335999984
-84.760842,31.192484,2.700000,5.700000,51.274000,"7054",713358.38898599998,3453094.21250999998
-84.760853,31.192515,2.800000,5.800000,51.307000,"7055",713357.29073500005,3453097.59530999977
-84.760863,31.192545,2.500000,5.400000,51.263000,"7056",713356.24014000001,3453100.97907999996
-84.760874,31.192576,2.300000,5.500000,51.255000,"7057",713355.13258400001,3453104.35060000001
-84.760885,31.192606,2.400000,5.600000,51.243000,"7058",713354.00686600001,3453107.67738999985
-84.760895,31.192637,2.400000,4.700000,51.209000,"7059",713352.96580300003,3453111.06135000009
-84.760907,31.192667,2.200000,5.500000,51.188000,"7060",713351.82035099994,3453114.42101000017
-84.760916,31.192696,2.500000,6.000000,51.126000,"7061",713350.80261599994,3453117.59470999986
-84.760925,31.192722,2.600000,7.100000,51.135000,"7062",713349.96249700000,3453120.47253999999
-84.760934,31.192745,3.400000,7.500000,51.136000,"7063",713349.05309199996,3453123.00512999995
-84.760941,31.192767,3.500000,8.500000,51.104000,"7064",713348.35650800006,3453125.38676000014
-84.760946,31.192788,3.200000,8.400000,51.059000,"7065",713347.83147600002,3453127.77185000014
-84.760946,31.192811,2.900000,6.800000,51.015000,"7066",713347.75304300000,3453130.23254000023
-84.760941,31.192829,2.900000,7.600000,51.034000,"7067",713348.21753599995,3453132.24948000023
-84.760932,31.192846,4.200000,8.400000,50.935000,"7068",713348.98970699997,3453134.13956000004
-84.760919,31.192860,4.200000,7.400000,50.915000,"7069",713350.22496499994,3453135.76171999983
-84.760902,31.192872,3.800000,7.300000,50.906000,"7070",713351.78079899994,3453137.09091999987
-84.760883,31.192879,3.400000,7.400000,50.866000,"7071",713353.60271899996,3453137.99293999979
-84.760862,31.192884,3.600000,8.900000,50.881000,"7072",713355.53666099999,3453138.54229999986
-84.760842,31.192883,3.500000,7.900000,50.899000,"7073",713357.46389000001,3453138.48150999984
-84.760824,31.192876,3.900000,8.500000,50.929000,"7074",713359.19446499995,3453137.77343000006
-84.760811,31.192862,3.400000,8.400000,50.971000,"7075",713360.53318100004,3453136.17011999991
-84.760801,31.192841,3.300000,8.500000,50.985000,"7076",713361.48530199996,3453133.88240000000
-84.760792,31.192815,3.900000,8.300000,51.035000,"7077",713362.38103599998,3453131.08333999990
-84.760784,31.192790,3.700000,9.900000,51.054000,"7078",713363.20097400004,3453128.26055999985
-84.760776,31.192764,4.000000,9.100000,51.057000,"7079",713364.01160600001,3453125.42650000006
-84.760768,31.192738,2.900000,7.600000,51.135000,"7080",713364.82313599996,3453122.54809999978
-84.760760,31.192712,2.400000,5.900000,51.115000,"7081",713365.71932100004,3453119.72685999982
-84.760751,31.192686,1.800000,5.500000,51.210000,"7082",713366.63726200000,3453116.77296999982
-84.760741,31.192656,2.000000,5.100000,51.210000,"7083",713367.64838999999,3453113.45495000016
-84.760730,31.192625,2.100000,5.700000,51.227000,"7084",713368.73598899995,3453110.12739000004
-84.760719,31.192595,3.100000,6.600000,51.214000,"7085",713369.83244599996,3453106.83328999998
-84.760709,31.192566,3.000000,5.800000,51.255000,"7086",713370.91959700000,3453103.52790000010
-84.760699,31.192535,2.500000,6.900000,51.294000,"7087",713371.90303299995,3453100.16496000020
-84.760688,31.192505,2.200000,6.400000,51.329000,"7088",713373.03806399996,3453096.84945000010
-84.760677,31.192475,2.800000,6.300000,51.350000,"7089",713374.17264600005,3453093.55611999985
-84.760666,31.192445,2.300000,6.000000,51.395000,"7090",713375.25071800000,3453090.22837000014
-84.760656,31.192415,3.000000,6.200000,51.403000,"7091",713376.28113599995,3453086.89965000004
-84.760645,31.192384,3.500000,7.000000,51.467000,"7092",713377.35943399998,3453083.56081000017
-84.760634,31.192354,3.900000,7.400000,51.456000,"7093",713378.52261099999,3453080.26806000015
-84.760623,31.192324,3.800000,7.800000,51.496000,"7094",713379.61111399997,3453076.89614999993
-84.760613,31.192294,4.100000,7.600000,51.491000,"7095",713380.65106599999,3453073.56762999995
-84.760602,31.192263,5.000000,8.800000,51.479000,"7096",713381.72981499997,3453070.20661000023
-84.760591,31.192233,4.700000,8.000000,51.467000,"7097",713382.88436100003,3453066.86932000006
-84.760580,31.192203,4.500000,9.300000,51.432000,"7098",713384.02892900002,3453063.55401000008
-84.760569,31.192172,4.700000,7.900000,51.416000,"7099",713385.06047499995,3453060.16985999979
-84.760560,31.192141,4.600000,8.500000,51.415000,"7100",713386.06320400001,3453056.79620999983
-84.760548,31.192114,5.500000,9.500000,51.356000,"7101",713387.19330299995,3453053.72461999999
-84.760539,31.192087,6.200000,10.100000,51.365000,"7102",713388.10037600005,3453050.83705000021
-84.760531,31.192061,6.600000,11.200000,51.330000,"7103",713389.01653100003,3453047.97185999993
-84.760522,31.192035,8.000000,12.700000,51.252000,"7104",713389.92270700005,3453045.12864999985
-84.760513,31.192009,6.100000,12.300000,51.233000,"7105",713390.84906799998,3453042.23039000016
-84.760503,31.191983,6.800000,9.400000,51.183000,"7106",713391.79381700000,3453039.36577000003
-84.760494,31.191957,5.600000,7.900000,51.084000,"7107",713392.72858700005,3453036.52314000018
-84.760485,31.191931,5.200000,7.000000,51.058000,"7108",713393.60707000003,3453033.63499999978
-84.760476,31.191905,5.300000,6.400000,50.987000,"7109",713394.56180000002,3453030.74839999992
-84.760467,31.191879,5.200000,8.200000,50.960000,"7110",713395.48681599996,3453027.91666000010
-84.760458,31.191853,5.400000,8.600000,50.873000,"7111",713396.42270999996,3453025.01858999999
-84.760450,31.191831,5.400000,8.700000,50.769000,"7112",713397.21619099996,3453022.56130000018
-84.760443,31.191813,5.800000,8.600000,50.688000,"7113",713397.87656400003,3453020.55604999978
-84.760437,31.191795,5.900000,8.100000,50.662000,"7114",713398.50789600005,3453018.57238999987
-84.760432,31.191779,4.900000,8.300000,50.620000,"7115",713399.05646899994,3453016.90871000011
-84.760426,31.191765,4.200000,8.200000,50.598000,"7116",713399.59349100001,3453015.34461000003
-84.760422,31.191750,3.000000,7.400000,50.570000,"7117",713400.04608200002,3453013.71225999994
-84.760416,31.191736,6.700000,9.000000,50.576000,"7118",713400.66933099995,3453012.12772999983
-84.760411,31.191721,5.300000,8.900000,50.634000,"7119",713401.21745600004,3453010.48621999985
-84.760404,31.191703,4.900000,8.800000,50.659000,"7120",713401.84923800000,3453008.48039999977
-84.760397,31.191682,6.100000,8.900000,50.665000,"7121",713402.57308600005,3453006.16587000014
-84.760389,31.191658,5.600000,10.600000,50.712000,"7122",713403.45571500005,3453003.54400999984
-84.760380,31.191632,4.700000,8.500000,50.751000,"7123",713404.33352900005,3453000.68912999984
-84.760371,31.191606,5.300000,9.000000,50.730000,"7124",713405.23948800005,3452997.85700999992
-84.760362,31.191581,4.300000,9.700000,50.760000,"7125",713406.11730299995,3452995.00212999992
-84.760353,31.191555,4.900000,9.100000,50.792000,"7126",713407.07046700001,3452992.19314000010
-84.760345,31.191529,5.400000,10.600000,50.804000,"7127",713407.93965099996,3452989.29371999996
-84.760334,31.191503,6.100000,11.700000,50.800000,"7128",713408.96020600002,3452986.45282999985
-84.760324,31.191477,5.700000,10.800000,50.774000,"7129",713410.03749799996,3452983.63526999997
-84.760314,31.191452,5.900000,11.100000,50.754000,"7130",713411.01948100002,3452980.81577000022
-84.760305,31.191426,5.500000,10.900000,50.710000,"7131",713411.96401500003,3452977.96223999979
-84.760296,31.191400,5.100000,9.400000,50.678000,"7132",713412.85181400005,3452975.08539000014
-84.760287,31.191374,5.000000,10.100000,50.628000,"7133",713413.78704199998,3452972.22057999996
-84.760278,31.191348,4.300000,9.300000,50.575000,"7134",713414.65510600002,3452969.37660000008
-84.760269,31.191322,3.800000,8.000000,50.501000,"7135",713415.60009099997,3452966.50089999987
-84.760261,31.191296,3.300000,7.500000,50.446000,"7136",713416.46860400005,3452963.63474000013
-84.760252,31.191270,3.700000,9.100000,50.391000,"7137",713417.36571100005,3452960.76916000014
-84.760244,31.191248,3.600000,6.900000,50.346000,"7138",713418.10974900005,3452958.39959000004
-84.760237,31.191228,3.500000,7.800000,50.300000,"7139",713418.82384700002,3452956.09597000014
-84.760231,31.191209,3.600000,6.800000,50.286000,"7140",713419.46471700002,3452954.11249999981
-84.760225,31.191191,2.600000,6.500000,50.266000,"7141",713420.05882999999,3452952.08373000007
-84.760218,31.191173,1.900000,6.100000,50.227000,"7142",713420.79433599999,3452950.13546000002
-84.760211,31.191156,2.200000,6.100000,50.241000,"7143",713421.48151299998,3452948.21949000005
-84.760206,31.191138,2.100000,4.500000,50.168000,"7144",713422.02640099998,3452946.26735999994
-84.760200,31.191120,3.000000,7.900000,50.257000,"7145",713422.65863900003,3452944.23934999993
-84.760194,31.191100,3.300000,7.600000,50.250000,"7146",713423.28538799996,3452942.01159999985
-84.760186,31.191077,2.900000,7.600000,50.320000,"7147",713424.04210299999,3452939.48700999981
-84.760177,31.191051,2.800000,7.100000,50.344000,"7148",713424.93966300006,3452936.59926000005
-84.760168,31.191025,3.100000,6.300000,50.345000,"7149",713425.89306100004,3452933.77918000007
-84.760159,31.191000,2.800000,5.900000,50.388000,"7150",713426.84600999998,3452930.98129000003
-84.760150,31.190974,2.700000,7.600000,50.378000,"7151",713427.72383499995,3452928.12641000003
-84.760141,31.190948,2.800000,7.200000,50.412000,"7152",713428.62957999995,3452925.30537000019
-84.760133,31.190922,2.800000,7.300000,50.419000,"7153",713429.48789400002,3452922.47227999987
-84.760123,31.190897,2.900000,7.400000,50.438000,"7154",713430.44129500003,3452919.65220999997
-84.760114,31.190871,3.400000,7.400000,50.420000,"7155",713431.34726499999,3452916.82009000005
-84.760105,31.190846,3.800000,8.000000,50.441000,"7156",713432.28093000001,3452914.03288999991
-84.760097,31.190820,3.400000,8.700000,50.391000,"7157",713433.12994000001,3452911.18851999985
-84.760088,31.190794,3.100000,7.600000,50.408000,"7158",713434.06450500002,3452908.35698000016
-84.760078,31.190769,3.500000,7.500000,50.360000,"7159",713435.00837599998,3452905.53671000013
-84.760069,31.190743,3.600000,8.300000,50.385000,"7160",713435.98084099998,3452902.71702999994
-84.760060,31.190717,3.100000,7.500000,50.389000,"7161",713436.87773199996,3452899.86254000012
-84.760051,31.190692,3.000000,7.700000,50.356000,"7162",713437.80254299997,3452897.04188999999
-84.760042,31.190666,3.100000,7.800000,50.340000,"7163",713438.71849700005,3452894.18777999980
-84.760032,31.190638,3.300000,8.800000,50.296000,"7164",713439.71519000002,3452891.11348999990
-84.760022,31.190607,3.500000,7.800000,50.268000,"7165",713440.75629699999,3452887.72953000013
-84.760011,31.190576,3.400000,8.200000,50.201000,"7166",713441.86389599997,3452884.35802000016
-84.760001,31.190546,3.600000,8.600000,50.150000,"7167",713442.92339200003,3452881.00771000003
-84.759990,31.190516,3.400000,7.900000,50.124000,"7168",713444.02986999997,3452877.69162999978
-84.759979,31.190486,3.100000,7.400000,50.055000,"7169",713445.10865299997,3452874.33062000014
-84.759968,31.190455,2.800000,6.400000,50.064000,"7170",713446.26301200001,3452871.00442000013
-84.759957,31.190425,2.800000,6.700000,50.001000,"7171",713447.33248999994,3452867.63213999989
-84.759947,31.190394,3.100000,7.600000,49.945000,"7172",713448.35453899996,3452864.24780000001
-84.759936,31.190364,3.000000,6.500000,49.905000,"7173",713449.48053099995,3452860.90993000008
-84.759926,31.190333,3.300000,6.000000,49.823000,"7174",713450.54956199997,3452857.55982000008
-84.759915,31.190303,3.400000,6.800000,49.843000,"7175",713451.66692200000,3452854.17741000000
-84.759905,31.190272,3.000000,7.500000,49.819000,"7176",713452.69715699996,3452850.85979000013
-84.759894,31.190242,3.100000,6.000000,49.778000,"7177",713453.79545600002,3452847.47698999988
-84.759883,31.190212,3.500000,7.500000,49.749000,"7178",713454.88310199999,3452844.14943999983
-84.759873,31.190181,3.600000,7.800000,49.723000,"7179",713455.95303500001,3452840.75498000020
-84.759862,31.190151,4.000000,8.300000,49.697000,"7180",713457.06860100001,3452837.46126999985
-84.759851,31.190120,3.300000,7.400000,49.671000,"7181",713458.11947300006,3452834.06642000005
-84.759840,31.190090,4.000000,8.300000,49.625000,"7182",713459.22663299995,3452830.71707999986
-84.759830,31.190059,3.600000,7.700000,49.618000,"7183",713460.31518000003,3452827.34518000018
-84.759819,31.190029,3.400000,7.100000,49.589000,"7184",713461.36560400005,3452823.97251000023
-84.759808,31.189998,3.000000,6.600000,49.550000,"7185",713462.50180800003,3452820.60158000002
-84.759798,31.189967,3.200000,6.600000,49.483000,"7186",713463.58060200000,3452817.24056999991
-84.759787,31.189937,3.600000,7.200000,49.463000,"7187",713464.68776500004,3452813.89123000018
-84.759776,31.189906,3.000000,6.500000,49.438000,"7188",713465.72843599995,3452810.52944999980
-84.759766,31.189876,2.800000,7.100000,49.439000,"7189",713466.79770000000,3452807.16826000018
-84.759755,31.189845,2.300000,6.500000,49.437000,"7190",713467.88647699996,3452803.78526999988
-84.759744,31.189815,2.200000,5.700000,49.391000,"7191",713469.02156100003,3452800.46976999985
-84.759734,31.189785,2.500000,5.100000,49.399000,"7192",713470.08152100001,3452797.09728999995
-84.759723,31.189754,2.300000,4.600000,49.350000,"7193",713471.14125700004,3452793.73590000020
-84.759712,31.189724,1.900000,4.000000,49.345000,"7194",713472.23889299994,3452790.38636999996
-84.759702,31.189693,2.100000,4.200000,49.320000,"7195",713473.29885400005,3452787.01389000006
-84.759692,31.189665,1.900000,4.300000,49.324000,"7196",713474.30487200001,3452783.95087999990
-84.759683,31.189640,1.700000,4.400000,49.326000,"7197",713475.22039399995,3452781.11895000003
-84.759674,31.189614,2.400000,4.800000,49.351000,"7198",713476.13613999996,3452778.27594000008
-84.759666,31.189588,2.200000,4.400000,49.260000,"7199",713476.94749499997,3452775.40862999996
-84.759657,31.189563,1.900000,3.900000,49.224000,"7200",713477.92793799995,3452772.66673999978
-84.759647,31.189538,1.700000,3.800000,49.158000,"7201",713478.88091199996,3452769.86885000020
-84.759638,31.189512,1.400000,3.700000,49.186000,"7202",713479.76716900000,3452767.06960000005
-84.759629,31.189487,2.100000,4.600000,49.171000,"7203",713480.70993899996,3452764.30477999989
-84.759619,31.189459,4.000000,6.700000,49.250000,"7204",713481.74410400004,3452761.26452000020
-84.759609,31.189429,3.400000,7.100000,49.303000,"7205",713482.76482299995,3452757.94670000020
-84.759598,31.189399,3.300000,6.600000,49.373000,"7206",713483.88152800000,3452754.59756000014
